,Gender,Balance,NumOfProducts,IsActiveMember,Geography_France,Geography_Germany,Geography_Spain,Age_bin,Exited
2230,1,0.0,2,1.0,0,0,1,1,0
2231,0,0.0,2,0.0,1,0,0,1,0
2232,1,0.0,2,1.0,1,0,0,0,0
2233,1,111060.05,2,0.0,1,0,0,0,0
2234,1,0.0,1,0.0,0,0,1,3,0
2235,0,0.0,2,0.0,0,0,1,1,0
2236,1,122522.32,2,0.0,0,0,1,2,0
2237,0,145260.23,1,1.0,0,0,1,0,0
2238,1,64897.75,1,0.0,0,0,1,2,0
2239,1,0.0,2,0.0,0,0,1,0,0
2240,1,157597.61,1,0.0,1,0,0,4,0
2241,0,117300.02,1,0.0,0,0,1,1,0
2242,1,0.0,2,0.0,0,0,1,2,0
2243,0,0.0,2,0.0,1,0,0,1,0
2244,1,0.0,1,1.0,1,0,0,3,0
2245,1,0.0,2,0.0,1,0,0,4,0
2246,0,118894.71,2,0.0,0,1,0,0,0
2247,0,113548.22,1,0.0,1,0,0,1,0
2248,0,151802.29,1,1.0,0,1,0,4,0
2249,1,0.0,2,0.0,1,0,0,2,0
2250,0,82291.1,1,1.0,0,1,0,4,0
2251,0,0.0,2,0.0,1,0,0,1,0
2252,1,0.0,2,1.0,1,0,0,2,0
2253,1,97786.07,2,0.0,1,0,0,1,0
2254,0,0.0,2,1.0,1,0,0,0,0
2255,0,0.0,2,0.0,0,0,1,3,0
2256,1,105903.85,2,1.0,0,1,0,1,0
2257,0,0.0,2,1.0,1,0,0,1,0
2258,0,0.0,2,1.0,0,0,1,0,0
2259,1,0.0,1,1.0,0,0,1,3,0
2260,0,0.0,2,1.0,1,0,0,3,0
2261,0,148045.45,1,0.0,0,1,0,4,0
2262,0,142400.29,1,0.0,0,1,0,1,0
2263,1,128927.93,2,1.0,0,1,0,0,0
2264,1,0.0,1,1.0,1,0,0,1,0
2265,0,84557.82,2,0.0,0,0,1,1,0
2266,1,123033.56,1,0.0,0,0,1,1,0
2267,0,0.0,1,1.0,0,0,1,4,0
2268,1,0.0,2,1.0,1,0,0,2,0
2269,0,121927.92,1,1.0,0,1,0,3,0
2270,0,142574.71,1,0.0,1,0,0,0,0
2271,0,122227.93,1,0.0,0,1,0,0,0
2272,0,0.0,2,1.0,1,0,0,1,0
2273,1,163715.83,1,1.0,0,0,1,2,0
2274,1,0.0,2,1.0,1,0,0,0,0
2275,0,0.0,1,0.0,1,0,0,2,0
2276,0,129748.61,1,0.0,1,0,0,0,0
2277,1,0.0,2,1.0,0,0,1,1,0
2278,1,0.0,2,0.0,0,0,1,2,0
2279,0,0.0,1,0.0,1,0,0,0,0
2280,1,114035.39,2,0.0,0,1,0,2,0
2281,0,93980.32,2,1.0,0,1,0,3,0
2282,1,0.0,1,1.0,1,0,0,3,0
2283,0,0.0,2,0.0,1,0,0,2,0
2284,1,114321.27,1,0.0,1,0,0,1,0
2285,0,0.0,2,1.0,1,0,0,3,0
2286,0,0.0,2,0.0,1,0,0,3,0
2287,1,0.0,2,1.0,1,0,0,4,0
2288,1,97705.99,1,1.0,1,0,0,4,0
2289,0,167772.96,2,0.0,0,0,1,4,0
2290,0,160729.1,1,1.0,1,0,0,4,0
2291,0,0.0,2,0.0,1,0,0,1,0
2292,1,0.0,2,0.0,1,0,0,1,0
2293,0,0.0,2,0.0,1,0,0,0,0
2294,1,0.0,1,0.0,1,0,0,1,0
2295,0,135096.05,1,1.0,0,1,0,2,0
2296,0,0.0,2,1.0,0,0,1,4,0
2297,1,0.0,1,1.0,1,0,0,4,0
2298,1,0.0,2,1.0,0,0,1,0,0
2299,0,108914.5,2,1.0,0,1,0,1,0
2300,0,121898.52,1,1.0,1,0,0,4,0
2301,0,132571.67,2,0.0,0,1,0,0,0
2302,1,0.0,1,1.0,1,0,0,0,0
2303,0,0.0,2,0.0,1,0,0,2,0
2304,0,114330.95,1,1.0,0,1,0,0,0
2305,0,0.0,2,0.0,1,0,0,1,0
2306,0,0.0,2,1.0,1,0,0,2,0
2307,0,82940.25,1,1.0,0,0,1,4,0
2308,0,127480.73,1,0.0,1,0,0,1,0
2309,1,0.0,2,0.0,1,0,0,0,0
2310,0,0.0,2,0.0,1,0,0,0,0
2311,0,0.0,2,0.0,1,0,0,0,0
2312,0,0.0,1,0.0,1,0,0,3,0
2313,0,91955.61,1,1.0,1,0,0,2,0
2314,0,0.0,2,0.0,1,0,0,1,0
2315,1,0.0,1,0.0,0,0,1,1,0
2316,0,0.0,2,0.0,0,0,1,1,0
2317,0,0.0,2,1.0,1,0,0,3,0
2318,1,0.0,2,1.0,1,0,0,3,0
2319,0,0.0,2,0.0,0,0,1,2,0
2320,1,82949.65,1,0.0,1,0,0,0,0
2321,0,0.0,2,1.0,1,0,0,1,0
2322,1,0.0,2,0.0,1,0,0,0,0
2323,0,103214.71,1,0.0,0,1,0,0,0
2324,0,0.0,2,1.0,1,0,0,1,0
2325,1,0.0,2,0.0,1,0,0,2,0
2326,1,0.0,2,0.0,1,0,0,1,0
2327,1,0.0,2,0.0,1,0,0,3,0
2328,1,0.0,2,1.0,0,0,1,2,0
2329,0,103133.26,1,1.0,0,0,1,1,0
2330,0,102773.2,1,1.0,0,0,1,1,0
2331,0,115130.34,1,0.0,0,1,0,1,0
2332,1,0.0,1,1.0,1,0,0,3,0
2333,1,0.0,2,0.0,1,0,0,0,0
2334,1,139659.04,1,0.0,0,0,1,4,0
2335,1,117738.83,1,0.0,1,0,0,0,0
2336,0,0.0,1,1.0,1,0,0,1,0
2337,1,113590.28,1,1.0,0,1,0,0,0
2338,0,0.0,2,1.0,1,0,0,3,0
2339,1,116571.6,1,1.0,1,0,0,1,0
2340,0,128207.23,2,1.0,1,0,0,0,0
2341,0,0.0,2,0.0,1,0,0,1,0
2342,1,116674.42,1,1.0,0,0,1,3,0
2343,0,0.0,2,1.0,0,0,1,1,0
2344,0,0.0,2,1.0,1,0,0,3,0
2345,1,0.0,2,1.0,1,0,0,4,0
2346,0,145981.87,1,1.0,0,1,0,4,0
2347,0,118079.47,1,1.0,1,0,0,3,0
2348,0,109387.9,1,0.0,0,1,0,1,0
2349,0,99010.67,1,0.0,1,0,0,2,0
2350,0,0.0,2,0.0,0,0,1,1,0
2351,1,109308.79,1,1.0,0,1,0,3,0
2352,0,98173.02,2,0.0,0,1,0,3,0
2353,0,139180.97,1,0.0,1,0,0,1,0
2354,0,168066.87,2,0.0,0,0,1,2,0
2355,0,69014.49,2,1.0,0,1,0,3,0
2356,0,108760.27,2,0.0,1,0,0,1,0
2357,0,137326.45,1,1.0,0,1,0,4,0
2358,1,0.0,2,0.0,1,0,0,0,0
2359,1,0.0,2,0.0,0,0,1,2,0
2360,1,0.0,2,1.0,1,0,0,1,0
2361,1,0.0,2,1.0,1,0,0,3,0
2362,0,0.0,2,0.0,1,0,0,3,0
2363,0,91285.13,1,0.0,0,0,1,1,0
2364,1,95357.49,2,1.0,1,0,0,2,0
2365,0,131945.94,1,0.0,0,0,1,1,0
2366,0,134714.7,2,1.0,0,1,0,2,0
2367,1,0.0,2,0.0,1,0,0,2,0
2368,1,88798.33,1,1.0,1,0,0,3,0
2369,0,127845.84,2,0.0,0,0,1,0,0
2370,0,140950.92,2,0.0,0,1,0,2,0
2371,0,123378.41,1,1.0,1,0,0,3,0
2372,1,0.0,2,0.0,1,0,0,1,0
2373,1,0.0,2,1.0,0,0,1,0,0
2374,1,0.0,2,1.0,0,0,1,1,0
2375,0,0.0,1,0.0,1,0,0,1,0
2376,1,0.0,2,0.0,1,0,0,0,0
2377,1,0.0,2,0.0,1,0,0,2,0
2378,0,0.0,2,1.0,1,0,0,3,0
2379,1,0.0,2,0.0,0,0,1,3,0
2380,1,0.0,2,1.0,0,0,1,3,0
2381,0,0.0,1,1.0,1,0,0,2,0
2382,0,0.0,2,0.0,1,0,0,2,0
2383,0,0.0,1,1.0,0,0,1,4,0
2384,0,0.0,2,1.0,0,0,1,1,0
2385,0,0.0,2,0.0,0,0,1,0,0
2386,0,135927.06,2,1.0,0,1,0,1,0
2387,1,0.0,2,0.0,1,0,0,1,0
2388,0,0.0,2,1.0,0,0,1,2,0
2389,1,138082.66,2,1.0,0,1,0,4,0
2390,0,141827.33,2,1.0,0,1,0,1,0
2391,0,0.0,2,1.0,1,0,0,4,0
2392,0,131647.96,1,0.0,0,1,0,3,0
2393,0,0.0,2,0.0,1,0,0,1,0
2394,1,0.0,2,1.0,1,0,0,1,0
2395,1,0.0,2,1.0,1,0,0,1,0
2396,0,0.0,2,0.0,1,0,0,1,0
2397,1,77776.39,2,1.0,0,1,0,2,0
2398,0,103396.35,2,1.0,1,0,0,2,0
2399,0,0.0,2,1.0,1,0,0,1,0
2400,0,141806.0,1,1.0,1,0,0,0,0
2401,0,107573.31,1,1.0,1,0,0,3,0
2402,1,137948.43,1,1.0,1,0,0,1,0
2403,1,0.0,2,0.0,0,0,1,3,0
2404,0,0.0,2,1.0,1,0,0,1,0
2405,1,106922.71,1,0.0,1,0,0,1,0
2406,0,0.0,2,1.0,1,0,0,2,0
2407,0,0.0,1,0.0,1,0,0,0,0
2408,1,0.0,2,0.0,1,0,0,0,0
2409,1,0.0,1,0.0,1,0,0,3,0
2410,1,0.0,2,0.0,1,0,0,4,0
2411,1,102733.72,1,0.0,0,1,0,1,0
2412,0,0.0,2,1.0,0,0,1,0,0
2413,1,149144.61,3,1.0,1,0,0,0,0
2414,0,0.0,2,1.0,0,0,1,1,0
2415,0,0.0,2,0.0,1,0,0,1,0
2416,1,0.0,2,1.0,1,0,0,4,0
2417,1,94456.0,1,0.0,0,1,0,0,0
2418,0,0.0,2,1.0,1,0,0,3,0
2419,1,0.0,2,1.0,1,0,0,4,0
2420,0,0.0,2,1.0,1,0,0,0,0
2421,1,0.0,2,1.0,0,0,1,4,0
2422,0,0.0,2,0.0,1,0,0,0,0
2423,0,0.0,2,1.0,1,0,0,3,0
2424,0,0.0,2,1.0,1,0,0,0,0
2425,1,0.0,1,0.0,1,0,0,0,0
2426,0,0.0,2,1.0,0,0,1,4,0
2427,1,0.0,2,1.0,0,0,1,3,0
2428,1,0.0,2,1.0,1,0,0,3,0
2429,1,137389.77,1,1.0,0,0,1,4,0
2430,1,0.0,2,0.0,1,0,0,2,0
2431,1,155519.97,1,0.0,1,0,0,1,0
2432,1,132005.77,1,0.0,1,0,0,2,0
2433,0,68892.77,1,0.0,1,0,0,1,0
2434,0,154430.68,2,0.0,0,1,0,0,0
2435,0,101207.88,1,1.0,1,0,0,0,0
2436,1,0.0,2,1.0,1,0,0,2,0
2437,0,0.0,2,0.0,0,0,1,2,0
2438,1,116318.23,2,1.0,0,1,0,2,0
2439,0,0.0,2,1.0,0,0,1,0,0
2440,0,0.0,2,1.0,0,0,1,2,0
2441,0,0.0,2,0.0,1,0,0,0,0
2442,1,0.0,2,0.0,1,0,0,1,0
2443,0,0.0,2,0.0,1,0,0,2,0
2444,1,151858.98,1,0.0,1,0,0,3,0
2445,1,0.0,1,1.0,1,0,0,2,0
2446,0,0.0,2,0.0,1,0,0,1,0
2447,1,161378.02,3,0.0,0,1,0,1,0
2448,1,102088.05,1,1.0,1,0,0,4,0
2449,0,0.0,2,0.0,0,0,1,3,0
2450,1,0.0,1,1.0,1,0,0,2,0
2451,1,156864.2,1,0.0,0,0,1,3,0
2452,1,142946.18,1,0.0,0,1,0,1,0
2453,1,109679.72,1,1.0,0,0,1,3,0
2454,1,0.0,2,0.0,0,0,1,3,0
2455,1,123873.19,1,1.0,1,0,0,4,0
2456,1,131402.36,1,0.0,0,0,1,4,0
2457,0,93937.52,2,0.0,1,0,0,2,0
2458,1,125837.86,2,0.0,1,0,0,2,0
2459,0,0.0,2,0.0,0,0,1,4,0
2460,0,0.0,2,1.0,0,0,1,0,0
2461,0,105770.7,1,0.0,0,1,0,0,0
2462,0,121898.23,2,1.0,0,1,0,3,0
2463,1,113669.43,2,1.0,0,1,0,0,0
2464,0,121537.71,2,0.0,0,1,0,1,0
2465,1,164460.75,1,1.0,0,0,1,1,0
2466,1,0.0,2,1.0,1,0,0,2,0
2467,0,0.0,2,0.0,1,0,0,0,0
2468,0,0.0,2,0.0,1,0,0,2,0
2469,0,0.0,2,0.0,1,0,0,2,0
2470,0,0.0,2,1.0,1,0,0,1,0
2471,0,0.0,1,0.0,0,0,1,2,0
2472,0,0.0,2,0.0,0,0,1,0,0
2473,0,0.0,2,0.0,0,0,1,3,0
2474,1,128912.84,1,1.0,1,0,0,2,0
2475,0,119565.92,2,1.0,0,0,1,1,0
2476,1,0.0,2,0.0,1,0,0,1,0
2477,0,0.0,2,1.0,1,0,0,0,0
2478,0,0.0,2,1.0,0,0,1,3,0
2479,1,0.0,2,1.0,0,0,1,3,0
2480,0,0.0,2,1.0,1,0,0,1,0
2481,0,0.0,2,0.0,0,0,1,0,0
2482,1,0.0,2,0.0,1,0,0,2,0
2483,0,0.0,2,0.0,0,0,1,0,0
2484,1,0.0,2,0.0,1,0,0,1,0
2485,0,0.0,2,0.0,1,0,0,1,0
2486,0,102908.03,1,1.0,1,0,0,2,0
2487,1,133701.56,1,0.0,1,0,0,2,0
2488,0,0.0,2,0.0,0,0,1,2,0
2489,0,0.0,2,1.0,1,0,0,2,0
2490,1,0.0,2,0.0,0,0,1,0,0
2491,1,97378.54,1,1.0,0,0,1,0,0
2492,1,102742.91,2,1.0,0,1,0,1,0
2493,1,0.0,2,0.0,1,0,0,0,0
2494,0,134571.5,2,0.0,1,0,0,0,0
2495,0,0.0,2,0.0,1,0,0,2,0
2496,0,0.0,1,1.0,0,0,1,1,0
2497,0,139825.3,2,0.0,0,1,0,3,0
2498,0,131039.18,1,0.0,1,0,0,2,0
2499,0,92550.03,2,0.0,1,0,0,3,0
2500,0,0.0,2,0.0,1,0,0,1,1
2501,1,81733.74,1,0.6651390108740718,1,0,0,3,1
2502,1,131778.08,1,0.0,0,1,0,4,1
2503,0,98591.83493541674,1,1.0,0,1,0,2,1
2504,0,154590.57388914083,1,0.5941283155826816,0,0,0,3,1
2505,0,112610.61579992676,1,0.0,0,1,0,4,1
2506,1,99336.43673848812,1,0.2487318069784698,1,0,0,3,1
2507,0,91415.76,1,0.0,0,1,0,4,1
2508,1,93716.72,1,0.3582719311513355,0,0,0,4,1
2509,0,70277.38389786276,1,0.5015116637453435,1,0,0,4,1
2510,1,150475.36177453122,1,0.4886076762808871,1,0,0,3,1
2511,1,0.0,1,1.0,0,0,1,0,1
2512,0,108760.7336737212,1,0.8980936876522804,0,1,0,0,1
2513,1,135645.29,1,0.0,0,1,0,4,1
2514,1,113858.95,1,0.7430026915143177,0,1,0,3,1
2515,1,146445.4391619082,1,0.0,0,0,0,3,1
2516,0,0.0,1,1.0,1,0,0,4,1
2517,1,0.0,1,0.0,1,0,0,4,1
2518,1,130812.5767162613,1,0.0,0,1,0,1,1
2519,1,0.0,3,0.0,1,0,0,2,1
2520,0,0.0,3,0.0,0,0,1,4,1
2521,1,0.0,1,1.0,1,0,0,0,1
2522,0,82343.57536796799,1,0.0,0,0,0,3,1
2523,1,0.0,1,0.0,1,0,0,4,1
2524,1,0.0,2,0.0,0,0,1,4,1
2525,1,118022.06,2,0.0747811825495147,0,1,0,2,1
2526,1,114193.24,1,0.0,0,1,0,1,1
2527,1,0.0,1,0.0,1,0,0,2,1
2528,0,115142.9,1,0.0,0,1,0,4,1
2529,0,178820.9070871864,1,8.728839078608885e-05,0,1,0,2,1
2530,0,121345.62512521577,1,1.0,0,0,0,3,1
2531,0,118520.26,1,0.0,0,1,0,4,1
2532,0,106901.91799016196,1,0.2663387318052406,0,1,0,4,1
2533,1,125512.98,1,0.3938011488316326,0,0,0,1,1
2534,0,0.0,1,1.0,1,0,0,3,1
2535,0,83963.77469810678,1,1.0,0,1,0,1,1
2536,0,84421.88,1,0.0,0,1,0,3,1
2537,0,71143.08352849346,1,0.0,0,0,0,2,1
2538,1,0.0,1,1.0,1,0,0,4,1
2539,1,0.0,1,1.0,1,0,0,3,1
2540,1,0.0,1,0.0,1,0,0,4,1
2541,1,0.0,1,0.0,0,0,1,3,1
2542,0,142643.52779460963,1,0.9842525578626948,0,1,0,4,1
2543,1,0.0,1,1.0,1,0,0,3,1
2544,0,118000.0747501115,1,0.0,0,0,0,1,1
2545,0,116957.09,1,0.0,0,1,0,4,1
2546,1,90432.92,1,0.0,0,1,0,4,1
2547,1,87967.2454449021,1,0.0,0,0,1,2,1
2548,0,168193.2290759333,1,0.0,1,0,0,0,1
2549,1,114739.51959168624,1,0.0,0,1,0,2,1
2550,1,0.0,3,0.0,1,0,0,4,1
2551,1,0.0,3,1.0,1,0,0,0,1
2552,0,117056.46,1,0.4428123549078824,1,0,0,1,1
2553,1,103741.14,3,0.0,0,1,0,3,1
2554,1,72537.68505720905,1,0.0,0,0,0,3,1
2555,0,112709.2777317981,1,0.0,0,0,0,3,1
2556,1,0.0,1,0.0,1,0,0,0,1
2557,1,0.0,2,0.0,1,0,0,2,1
2558,1,0.0,1,1.0,1,0,0,0,1
2559,1,0.0,1,0.0,1,0,0,4,1
2560,1,0.0,1,0.0,1,0,0,2,1
2561,0,152685.4,1,0.0,0,0,0,0,1
2562,1,0.0,2,0.0,1,0,0,4,1
2563,0,121453.63,1,0.0,0,1,0,3,1
2564,1,0.0,1,0.0,0,0,1,4,1
2565,1,0.0,1,0.0,0,0,1,4,1
2566,1,109922.61,1,0.4207189400839359,0,0,0,4,1
2567,1,119656.45628580824,1,1.0,0,1,0,4,1
2568,1,0.0,1,0.0,1,0,0,4,1
2569,1,106521.49,1,1.0,0,0,1,3,1
2570,0,142729.59154683736,1,0.9111781740882696,0,1,0,2,1
2571,0,138241.66658799388,1,0.0,0,1,0,2,1
2572,0,0.0,1,0.0,0,0,1,0,1
2573,0,153722.23,2,0.0,1,0,0,4,1
2574,1,0.0,2,0.0,1,0,0,3,1
2575,0,121345.8962500757,1,0.0,0,1,0,4,1
2576,0,0.0,2,0.0,1,0,0,4,1
2577,1,187602.18,2,0.0,0,0,0,4,1
2578,1,141581.08,1,0.0,0,1,0,2,1
2579,0,103907.20471741336,2,0.0,0,1,0,4,1
2580,0,0.0,1,0.0,1,0,0,4,1
2581,0,123871.53023567153,1,0.0,0,1,0,4,1
2582,0,122581.7257993532,1,0.0,0,1,0,3,1
2583,1,0.0,1,1.0,1,0,0,4,1
2584,1,106912.96319319654,1,0.7818659796942037,0,0,0,3,1
2585,1,0.0,1,0.0,1,0,0,2,1
2586,1,0.0,1,1.0,0,0,1,4,1
2587,0,110720.75117931089,1,1.0,0,1,0,3,1
2588,0,129862.72115884314,1,0.0,0,1,0,3,1
2589,0,172397.8,1,0.0,0,0,1,2,1
2590,0,0.0,1,0.0,0,0,1,1,1
2591,0,140002.88137498175,1,0.7964080529714049,1,0,0,2,1
2592,1,117332.85564400537,1,1.0,0,0,0,2,1
2593,0,0.0,2,1.0,1,0,0,4,1
2594,1,133324.4,1,0.0,0,1,0,2,1
2595,1,131441.64619318928,1,0.2569682816440597,0,1,0,4,1
2596,0,0.0,1,0.0,1,0,0,1,1
2597,0,141252.18,1,0.0,0,0,0,3,1
2598,0,0.0,1,0.0,0,0,1,4,1
2599,0,142475.8379796934,1,0.0,0,1,0,4,1
2600,1,0.0,1,0.0,1,0,0,3,1
2601,1,137847.4230857107,2,0.0,1,0,0,3,1
2602,0,121702.73,1,0.0,0,1,0,4,1
2603,1,114887.50888851871,1,1.0,0,1,0,3,1
2604,0,0.0,1,0.0,1,0,0,4,1
2605,0,102084.66,1,0.0,0,0,0,3,1
2606,0,144555.32278871944,1,0.7827158047772149,0,0,0,4,1
2607,0,112615.9003643688,1,1.0,0,0,0,3,1
2608,1,0.0,1,1.0,1,0,0,2,1
2609,0,130018.90819470333,1,0.4358484694619413,0,1,0,4,1
2610,1,0.0,1,0.0,1,0,0,4,1
2611,0,0.0,2,0.0,1,0,0,4,1
2612,0,92473.0787551144,1,1.0,0,1,0,3,1
2613,0,116528.15,1,1.0,0,1,0,4,1
2614,1,0.0,1,1.0,1,0,0,4,1
2615,1,0.0,1,0.0,1,0,0,2,1
2616,0,122017.19,1,0.0,0,0,1,4,1
2617,0,108886.99463872476,1,0.5982753433000524,0,1,0,2,1
2618,0,0.0,1,0.0,1,0,0,2,1
2619,0,0.0,1,0.0,1,0,0,4,1
2620,0,123318.12321181,1,0.0,0,0,0,2,1
2621,0,136525.99317191725,1,1.0,0,1,0,3,1
2622,0,111096.8742530428,1,0.4042173799080076,0,1,0,1,1
2623,0,0.0,1,1.0,0,0,1,3,1
2624,0,0.0,1,0.0,1,0,0,4,1
2625,1,0.0,3,0.0,0,0,1,4,1
2626,0,0.0,1,0.0,1,0,0,4,1
2627,0,170833.46,1,1.0,1,0,0,4,1
2628,0,125270.0396254278,1,0.1623762986724257,1,0,0,3,1
2629,0,41466.45474903817,1,0.0,0,0,0,3,1
2630,0,0.0,1,0.0,1,0,0,4,1
2631,1,0.0,2,0.0,0,0,1,4,1
2632,0,105229.731924216,1,0.0,0,1,0,4,1
2633,0,41115.83333287418,1,0.2987990199569734,1,0,0,3,1
2634,0,0.0,2,1.0,1,0,0,4,1
2635,0,200681.69128409025,1,0.0,0,0,0,3,1
2636,1,0.0,1,0.0,1,0,0,4,1
2637,1,0.0,1,0.0,1,0,0,2,1
2638,1,0.0,2,1.0,1,0,0,2,1
2639,1,131441.9380612475,1,0.817966513367385,0,1,0,3,1
2640,1,71357.81997367574,1,0.0,0,0,0,2,1
2641,1,0.0,1,0.0,0,0,1,3,1
2642,0,93957.54852536332,1,0.0,0,1,0,2,1
2643,0,111096.91,1,0.0,0,1,0,3,1
2644,0,114415.84,1,0.0,1,0,0,1,1
2645,1,0.0,2,0.0,1,0,0,4,1
2646,1,0.0,3,0.0,1,0,0,4,1
2647,0,123981.31,1,0.9398100734154352,0,1,0,2,1
2648,1,0.0,1,0.0,0,0,1,3,1
2649,0,0.0,1,1.0,1,0,0,4,1
2650,0,96643.92044390224,1,0.0,0,0,0,3,1
2651,1,107961.4151248156,1,0.0,0,1,0,4,1
2652,0,127739.80414543176,1,0.0,0,0,0,4,1
2653,1,0.0,1,0.0,0,0,1,4,1
2654,0,0.0,2,1.0,0,0,1,3,1
2655,1,0.0,1,0.0,1,0,0,3,1
2656,1,105229.86,1,0.0,0,1,0,4,1
2657,0,109740.3454779582,1,0.0,0,0,0,1,1
2658,0,135636.29302608265,1,0.0,1,0,0,4,1
2659,0,135776.36,1,0.0,0,1,0,2,1
2660,0,110829.58076821297,1,0.9926873389944306,0,0,0,2,1
2661,0,0.0,1,1.0,1,0,0,4,1
2662,0,138306.34,1,0.0,0,1,0,4,1
2663,0,131240.80540319087,1,0.0,0,0,0,1,1
2664,1,165982.37613946514,1,0.0,0,0,0,3,1
2665,1,0.0,1,0.0,0,0,1,4,1
2666,0,0.0,1,1.0,0,0,1,3,1
2667,1,0.0,2,0.0,0,0,1,4,1
2668,0,154322.85892453633,1,0.6212256020586209,0,0,0,3,1
2669,0,0.0,3,0.0,0,0,1,2,1
2670,0,0.0,1,0.0,1,0,0,3,1
2671,0,102723.80549269458,1,0.4641262416689908,0,1,0,4,1
2672,1,125921.2225090008,1,0.0,0,1,0,4,1
2673,1,132623.6,1,0.0,0,1,0,4,1
2674,1,0.0,1,0.0,1,0,0,0,1
2675,0,111524.84212139598,1,0.3356200075801545,0,1,0,3,1
2676,0,0.0,1,0.0,1,0,0,4,1
2677,0,138224.44651212514,1,0.0,0,0,0,4,1
2678,1,0.0,1,0.0,1,0,0,4,1
2679,1,0.0,1,0.0,1,0,0,1,1
2680,0,0.0,2,1.0,1,0,0,4,1
2681,0,0.0,1,1.0,1,0,0,4,1
2682,0,0.0,1,0.0,1,0,0,1,1
2683,1,0.0,1,0.0,0,0,1,4,1
2684,0,0.0,1,1.0,1,0,0,4,1
2685,0,143452.74,1,0.0,0,0,1,4,1
2686,0,97975.14,1,1.0,0,1,0,4,1
2687,0,0.0,3,0.0,0,0,1,4,1
2688,1,0.0,2,0.0,1,0,0,1,1
2689,1,121513.31,1,0.0,0,1,0,1,1
2690,1,0.0,1,0.0,0,0,1,4,1
2691,0,82668.25031460548,1,0.0,0,1,0,3,1
2692,1,118274.35231881544,1,1.0,0,1,0,4,1
2693,1,121206.96,1,0.0,0,1,0,3,1
2694,0,0.0,2,1.0,0,0,1,4,1
2695,1,123675.93519894642,1,0.0,0,0,0,4,1
2696,1,0.0,1,1.0,1,0,0,1,1
2697,1,77949.69,1,1.0,0,1,0,2,1
2698,0,84906.18469647401,1,0.2196955117922995,0,1,0,2,1
2699,0,131948.1050000649,2,0.0203938206651471,0,0,0,2,1
2700,1,156848.27918976202,1,0.0,0,1,0,4,1
2701,1,128605.32,1,1.0,0,1,0,3,1
2702,0,106022.81596977952,1,1.0,0,0,0,2,1
2703,1,120248.26134375634,1,0.8063578020966499,0,0,0,2,1
2704,1,0.0,1,0.0,1,0,0,4,1
2705,0,125920.558677182,2,0.0,0,1,0,4,1
2706,1,126585.39,1,0.0,0,1,0,4,1
2707,1,164672.66,1,0.0,0,0,0,0,1
2708,1,82596.8,1,0.0,1,0,0,2,1
2709,1,91547.76,1,1.0,0,1,0,4,1
2710,0,0.0,1,0.0,1,0,0,3,1
2711,1,0.0,1,0.0,1,0,0,3,1
2712,1,113581.98,1,0.0,0,1,0,3,1
2713,0,0.0,1,0.0,1,0,0,3,1
2714,1,108881.6641500963,1,0.908296035585574,0,0,0,2,1
2715,0,136682.7955790753,1,0.0,0,1,0,4,1
2716,0,165279.0884767107,1,0.0,1,0,0,3,1
2717,1,0.0,1,1.0,1,0,0,4,1
2718,0,125584.17,2,0.7436349545278746,0,1,0,4,1
2719,0,0.0,1,0.0,1,0,0,4,1
2720,1,0.0,1,0.0,0,0,1,4,1
2721,1,0.0,2,0.0,0,0,1,3,1
2722,1,0.0,1,0.0,0,0,1,4,1
2723,1,0.0,2,0.0,1,0,0,2,1
2724,1,138992.35,2,1.0,1,0,0,4,1
2725,0,127836.00059711387,1,0.0,0,0,0,2,1
2726,0,0.0,1,0.0,0,0,1,2,1
2727,0,157601.0794924704,2,1.0,0,0,0,0,1
2728,1,96673.66247249929,1,0.0,0,1,0,2,1
2729,0,0.0,1,0.0,0,0,1,4,1
2730,1,0.0,1,0.0,1,0,0,4,1
2731,0,135179.42994185927,1,0.142026560851268,0,1,0,3,1
2732,0,0.0,1,0.0,0,0,1,2,1
2733,0,106901.88113260928,1,0.058913042294037,0,1,0,4,1
2734,0,103295.54018059744,1,0.8720494900858549,0,1,0,3,1
2735,0,108477.27,2,0.0,1,0,0,1,1
2736,0,123959.97,1,0.7626455406047562,1,0,0,4,1
2737,1,96674.81297768449,1,0.0,0,1,0,3,1
2738,1,0.0,2,0.0,1,0,0,2,1
2739,1,0.0,1,0.0,1,0,0,4,1
2740,1,123971.51,1,0.0,0,1,0,4,1
2741,1,56228.25,1,0.0,1,0,0,4,1
2742,1,91622.42,1,0.0,0,0,1,4,1
2743,0,126598.5720395152,1,0.0048559885339035,0,1,0,3,1
2744,1,0.0,1,0.0,1,0,0,3,1
2745,1,0.0,2,0.0,1,0,0,2,1
2746,1,0.0,1,0.0,1,0,0,4,1
2747,1,0.0,2,1.0,1,0,0,1,1
2748,0,121681.91,1,1.0,0,1,0,4,1
2749,1,93833.86,1,0.0,0,1,0,2,1
2750,0,128743.78701314949,2,0.0,0,1,0,4,1
2751,1,0.0,1,0.0,0,0,1,1,1
2752,0,145081.56547059643,1,0.0,0,0,0,1,1
2753,1,0.0,1,1.0,1,0,0,3,1
2754,1,142072.16324623348,1,0.0,0,0,0,3,1
2755,0,0.0,1,0.0,1,0,0,4,1
2756,0,0.0,2,1.0,0,0,1,0,1
2757,0,0.0,1,1.0,1,0,0,4,1
